document_id,repository,pr_number,title,document_character_count,document_word_count,chunk_count,review_priority,review_priority_score,policy_risk_band,policy_risk_score,manual_review_required,merge_probability,delay_score_available,delay_probability,triggered_rule_count
prdoc_bbff03a89af932814bbe,pallets/flask,3030,[Docs] Add simple analogy to app factories doc,2117,312,6,Routine,19.7851,Low,8.0,False,0.2707442077022521,False,,1
prdoc_a366fd08e4488b5371f7,pallets/flask,3460,static_folder and static_url_path can be different,2440,357,6,Routine,19.769,Low,0.0,False,0.754240062134383,True,0.9902551665291964,0
prdoc_797cbb63fce249bb8f28,pallets/flask,3432,Document lazy loading and eager loading (fixes #3430),2053,295,6,Routine,19.6707,Low,8.0,False,0.2764669790623554,False,,1
prdoc_d7aca7a1a0690d6bd8aa,pallets/flask,3703,Fixes #1902,2012,296,6,Routine,19.5744,Low,8.0,False,0.2812796475258222,False,,1
prdoc_429712bdc971d2a75ed9,pallets/flask,5898,redirect defaults to 303,1898,276,6,Routine,19.5383,Low,8.0,False,0.7193300329379628,True,0.581660299102048,1
prdoc_a11d783cecf1fba0fa9a,pallets/flask,5829,Docs typo/markup fixes,1907,278,6,Routine,19.4353,Low,8.0,False,0.4699194141835157,True,0.2422435507601308,1
prdoc_a5f11235470fc8375829,pallets/flask,4184,Bump sphinx-tabs from 3.0.0 to 3.1.0,6216,651,8,Routine,19.3839,Low,10.0,False,0.526734465885637,True,0.2279028354430829,1
prdoc_d9c78764bba659217350,pallets/flask,5402,"Fixed the Readme, app.run()",2175,315,6,Routine,19.3779,Low,8.0,False,0.2911050122248679,False,,1
prdoc_7dc31c679cb6d797820a,pallets/flask,5634,setting `SERVER_NAME` does not restrict routing for both `subdomain_matching` and `host_matching`,2547,366,6,Routine,19.2515,Low,10.0,False,0.774145866651653,True,0.5489583596551735,1
prdoc_d30f11f2460c38abfa2c,pallets/flask,2871,update description for database.rst become more understandable,2072,297,6,Routine,19.2049,Low,8.0,False,0.299755070820966,False,,1
prdoc_28b6c19e6559fdfd9073,pallets/flask,4673,Update database.rst,1970,288,6,Routine,19.1831,Low,18.0,False,0.6258425075519152,False,,1
prdoc_e9ce0ef5c372ee48aa83,pallets/flask,3274,Fix typo,1896,277,6,Routine,19.1322,Low,18.0,False,0.6504711604583897,True,0.0294407084084053,1
prdoc_4beb9f91973e403e7744,pallets/flask,5141,lololo,2874,454,7,Routine,19.1223,Low,0.0,False,0.0438850605798301,False,,0
prdoc_de64db89a6e56417b4b0,pallets/flask,5194,Update wrappers.py,2913,459,7,Routine,19.0673,Low,0.0,False,0.046634856732675,False,,0
prdoc_829ebcae4692a4fe499e,pallets/flask,4685,Change _cv_req -> _cv_request,2057,297,6,Routine,19.0226,Low,18.0,False,0.7887661654670433,True,0.2065258037886702,2
prdoc_a4447a84339ac847f433,pallets/flask,5522,Update waitress.rst,2713,412,6,Routine,18.9166,Low,0.0,False,0.1432870341309491,True,0.1188195437634584,0
prdoc_998145687991f4e17868,pallets/flask,5797,push preserved contexts in correct order,2263,340,6,Routine,18.908,Low,10.0,False,0.5516288613269525,True,0.2293742347064819,1
prdoc_b188fb9b4c45768ee08f,pallets/flask,5024,remove broken link,1912,279,6,Routine,18.8818,Low,18.0,False,0.7373122585321964,True,0.1285381963971577,1
prdoc_cce28b78c8df3b56d298,pallets/flask,3975,Support using the route decorator on view classes,3006,435,6,Routine,18.849,Low,10.0,False,0.3825510160153863,False,,1
prdoc_61fe62e4a7e1c362818c,pallets/flask,3042,my bad,1927,283,6,Routine,18.835,Low,8.0,False,0.3182519820596772,False,,1
prdoc_aee0c22edcfa05c30d3c,pallets/flask,5911,Fix request resource leak when teardown handlers raise,2368,339,6,Routine,18.8307,Low,8.0,False,0.3184637824862704,False,,1
prdoc_6947ed1576697b19b35a,pallets/flask,4781,fix a misspell,2890,452,7,Routine,18.8253,Low,0.0,False,0.0587332307095564,False,,0
prdoc_619555feb26f9db61cd1,pallets/flask,3109,Added closing li tags,2027,303,6,Routine,18.7511,Low,8.0,False,0.3224445124346641,False,,1
prdoc_0aac91ef09e5d9086c30,pallets/flask,3309,Add a minimal Flask application,2482,373,6,Routine,18.726,Low,0.0,False,0.0636999473663674,False,,0
prdoc_0c24acd67c0507fe332f,pallets/flask,3802,[Minor changes] Update documentation by removing outdated information,2181,318,6,Routine,18.7244,Low,8.0,False,0.72263834372626,True,0.5318132341091427,1
prdoc_53aaf019f9b7ce4e2fba,pallets/flask,4598,Some type errors and commenting of code,2948,460,7,Routine,18.7004,Low,0.0,False,0.064981976715689,False,,0
prdoc_9574717eddb7f6bf29cf,pallets/flask,3407,add send_from_filepath,2253,329,6,Routine,18.6789,Low,8.0,False,0.3260525400214951,False,,1
prdoc_24365e03109b2263fed3,pallets/flask,2652,Add documentation link in README,1937,283,6,Routine,18.6765,Low,18.0,False,0.6538876852978115,True,0.0036159502951153,1
prdoc_a25e35677bc18302b061,pallets/flask,3419,Issue 3358 fix,1948,285,6,Routine,18.6726,Low,8.0,False,0.3263699358411592,False,,1
prdoc_3a5809fb83638a3db417,pallets/flask,2582,cleanup werkzeug import,1975,288,6,Routine,18.6254,Low,8.0,False,0.6791366591230973,True,0.4672111366383131,1
prdoc_5241af4fc040a8508ae8,pallets/flask,3807,Clarify it is talking about HTML tags,2081,308,6,Routine,18.614,Low,8.0,False,0.3293021442551466,False,,1
prdoc_88f0424d1cf72b432aff,pallets/flask,3001,1.0 maintenance,2403,340,6,Routine,18.6027,Low,10.0,False,0.3948631791486121,False,,1
prdoc_b88f88a2ea38279d9411,pallets/flask,2753,1.0 release codename,2039,301,6,Routine,18.5378,Low,8.0,False,0.333109926484755,False,,1
prdoc_cd14e2a02e86d20ccbb6,pallets/flask,5409,Rename quickstart.rst to quickt.rst,2938,460,7,Routine,18.5322,Low,0.0,False,0.0733876856258891,False,,0
prdoc_069b3f58bc82e23320eb,pallets/flask,5225,Update on-create-command.sh,2918,456,7,Routine,18.5223,Low,0.0,False,0.0738866911566049,False,,0
prdoc_75fbda6863c49c1cfb76,pallets/flask,3458,Fix app.run() when port is not specified and `SERVER_NAME` contains only host name,2585,388,6,Routine,18.5089,Low,10.0,False,0.3995536034514502,False,,1
prdoc_7f832ff4619396b7594c,pallets/flask,3337,add a note about named params for execute(),2813,440,6,Routine,18.4534,Low,0.0,False,0.0773312470793,False,,0
prdoc_acfe3a3fce6970620294,pallets/flask,5801,Add DEVOPS_NOTES.txt for practice,2780,423,6,Routine,18.422,Low,0.0,False,0.0789023465397998,False,,0
prdoc_126db7771d0c258dedd2,pallets/flask,3940,Fixture url updated,2044,291,6,Routine,18.4103,Low,8.0,False,0.33948503573913,False,,1
prdoc_57d908fded6ec4f9f3ad,pallets/flask,3982,mini update,1946,284,6,Routine,18.3981,Low,8.0,False,0.3400941741674496,False,,1
prdoc_077f22e9023a0ebc4a37,pallets/flask,3778,Check the static URL in advance,3465,482,7,Routine,18.3653,Low,0.0,False,0.0817334415245154,False,,0
prdoc_46f3c3391c2fd14358e9,pallets/flask,5188,Update on-create-command.sh,2950,462,7,Routine,18.3325,Low,0.0,False,0.0833730016249379,False,,0
prdoc_3d7a50e26865919347fc,pallets/flask,4970,Simplify if-return,2920,452,7,Routine,18.2945,Low,0.0,False,0.0852748142866712,False,,0
prdoc_ef3c5839984745c75de8,pallets/flask,3276,Add closing tags to example's nav bar,2105,314,6,Routine,18.2886,Low,8.0,False,0.3455699597435619,False,,1
prdoc_16014d9d38408e38434a,pallets/flask,5826,docs: clarify JSON parsing error conditions in Flask views,2303,337,6,Routine,18.2498,Low,8.0,False,0.3475110203032077,False,,1
prdoc_0cc00a9f609a0b9f2c87,pallets/flask,3015,Lighttpd configuration: deploy script link,2658,398,6,Routine,18.215,Low,0.0,False,0.0892500707677758,False,,0
prdoc_ca9052a55705ab05029f,pallets/flask,5630,update env file precedence,2487,360,6,Routine,18.1916,Low,10.0,False,0.78559169036251,True,0.4935591276340173,1
prdoc_9d3bbbdd52b5d223a632,pallets/flask,4196,Remove assumption that only us generate warnings.,2254,328,6,Routine,18.167,Low,8.0,False,0.3516478020305782,False,,1
prdoc_a213cc595f3107a26de2,pallets/flask,2904,add badges to README,2343,353,6,Routine,18.1544,Low,0.0,False,0.0922819140015868,False,,0
prdoc_61336ee6db60749f5a69,pallets/flask,2835,Fix pep8 no blank line issue,2007,297,6,Routine,18.0923,Low,8.0,False,0.3553843354678273,False,,1
prdoc_794d5a28cb4c1758fa7c,pallets/flask,5384,Update mongoengine.rst,2183,304,6,Routine,18.0643,Low,8.0,False,0.3567861991687343,False,,1
prdoc_1a5d42fcd29f68a468c3,pallets/flask,5008,Edited readme installation of flask to Windows and Mac OS's,2983,472,7,Routine,18.0471,Low,0.0,False,0.0976428957274403,False,,0
prdoc_9bf1352ca55431675ff2,pallets/flask,4768,fix one typo and two pycodestyle suggestions,2144,317,6,Routine,18.0343,Low,8.0,False,0.3582864340905666,False,,1
prdoc_c4ab67099ca148eaed7b,pallets/flask,5708,Update README.md,2747,419,6,Routine,18.0278,Low,0.0,False,0.0986105065288484,False,,0
prdoc_8f2c8d10cdfba634882d,pallets/flask,5811,Add various bugs for BugBot demo,3124,473,7,Routine,18.0049,Low,10.0,False,0.4247571822206283,False,,1
prdoc_420e1ccce2bfef9efd16,pallets/flask,3699,remove unnecessary docstrings from tests,2031,295,6,Routine,17.9772,Low,8.0,False,0.7922026215999511,True,0.5747531791614737,1
prdoc_2d8e3a8887cfae958b81,pallets/flask,4033,Fix link to Fork flask,2026,290,6,Routine,17.9563,Low,8.0,False,0.3621838796405356,False,,1
prdoc_30c368ea18b4d2b0ce50,pallets/flask,4237,fix issue 3396,2899,456,7,Routine,17.9545,Low,0.0,False,0.1022743183723395,False,,0
prdoc_28ba1851c4c9289e3ceb,pallets/flask,3605,add support to override commands,2087,308,6,Routine,17.9483,Low,8.0,False,0.362583541141845,False,,1
prdoc_85cf3d5cd6eb98051be7,pallets/flask,4843,misleading code correction,3209,496,7,Routine,17.9267,Low,0.0,False,0.1036647525326864,False,,0
prdoc_e84711e13f0ceb9ad93f,pallets/flask,2592,reset standard os env after each test,2175,328,6,Routine,17.7862,Low,8.0,False,0.6770398463629556,True,0.408469108146235,1
prdoc_9a9eeb92a00e895e3f29,pallets/flask,3324,cli: optionally silence flask startup messages when using werkzeug,3491,534,7,Routine,17.74,Low,0.0,False,0.1129995141177269,False,,0
prdoc_da6efa49cd984a9084d6,pallets/flask,3784,test boom,2435,367,6,Routine,17.7133,Low,0.0,False,0.1143327047491732,False,,0
prdoc_b616755edc08b86dc781,pallets/flask,3333,Add tip for startup of development server,2263,344,6,Routine,17.7132,Low,0.0,False,0.1143395078390037,False,,0
prdoc_3f4fc6cf942cf935d07c,pallets/flask,3824,adding an assertion to catch a mistake I made,2891,438,6,Routine,17.7121,Low,0.0,False,0.1143952850867128,False,,0
prdoc_234f0428522cb78d7501,pallets/flask,5875,docs: clarify 415 error when receiving JSON requests,2380,356,6,Routine,17.5606,Low,0.0,False,0.1219715341630308,False,,0
prdoc_b9ae987739977b8c95ab,pallets/flask,2575,docs: add Hasura as hosted deployment option,2810,411,6,Routine,17.5174,Low,0.0,False,0.1241322378963521,False,,0
prdoc_1e2ad10f00f3cc9c280a,pallets/flask,3793,Add signed int and float to docs,2952,397,6,Routine,17.4969,Low,0.0,False,0.1251542202354501,False,,0
prdoc_ea05b077847d199c3796,pallets/flask,4897,Matching data types of Static_folder & template_folder,3142,490,7,Routine,17.4632,Low,0.0,False,0.1268407940591786,False,,0
prdoc_6e307724d3c34c8b1b38,pallets/flask,4640,Update README.rst,2236,333,6,Routine,17.4545,Low,0.0,False,0.1272730194771266,False,,0
prdoc_c20ffbd397d4dae8a61f,pallets/flask,5982,Security: Path traversal risk in Blueprint.open_resource,2777,388,6,Routine,17.4276,Low,0.0,False,0.1286222634505493,False,,0
prdoc_8f8bb30648544dfbde60,pallets/flask,2797,Update cli.py,1965,286,6,Routine,17.4119,Low,8.0,False,0.3894074998933822,False,,1
prdoc_6a943e5898f6dba3252a,pallets/flask,2682,Merge pull request #1 from pallets/master,2513,376,6,Routine,17.3735,Low,0.0,False,0.1313260612481213,False,,0
prdoc_e6514df29476b1a8b51a,pallets/flask,3467,Merge pull request #1 from pallets/master,2515,377,6,Routine,17.3624,Low,0.0,False,0.1318776216053556,False,,0
prdoc_5127bc2c3ee89313c612,pallets/flask,3850,Add link to reference docs in README,2648,406,6,Routine,17.3502,Low,0.0,False,0.1324922486958981,False,,0
prdoc_cd8f50d17e48e112ee32,pallets/flask,2619,[update] license year,2000,292,6,Routine,17.3392,Low,8.0,False,0.3930403309951553,False,,1
prdoc_1da48e0c02917c488921,pallets/flask,3073,Add link to Render deployment,2195,318,6,Routine,17.3261,Low,8.0,False,0.3936968644679576,False,,1
prdoc_dddd6442ccfed267f357,pallets/flask,2740,Adding Windows PowerShell specfic docs,2070,301,6,Routine,17.3203,Low,8.0,False,0.3939829460166661,False,,1
prdoc_8449f57f5f8473ff7bfd,pallets/flask,2944,Docs: add warning about custom commands with Click v7.x turning underscores to dashes,2451,360,6,Routine,17.2764,Low,0.0,False,0.1361798215076466,False,,0
prdoc_1d2f995b504942bb4502,pallets/flask,3461,Merge pull request #1 from pallets/master,2515,377,6,Routine,17.2551,Low,0.0,False,0.1372451282074492,False,,0
prdoc_cb068e5e7e9b4f8c9ba7,pallets/flask,4540,update #loads param's type annotation,2672,394,6,Routine,17.1865,Low,0.0,False,0.1406773181536451,False,,0
prdoc_8d972b35a79408d7a65c,pallets/flask,5874,Clarify 415 Unsupported Media in JSON docs,2218,328,6,Routine,17.1801,Low,8.0,False,0.4009929561026433,False,,1
prdoc_f955d031cd988ee5e4b0,pallets/flask,4111,Clarification added to the tutorial,2253,338,6,Routine,17.18,Low,0.0,False,0.1409988237320969,False,,0
prdoc_0a0c36427acbebd4446b,pallets/flask,3278,Fixes for PEP451 import loaders and pytest 5.x,2256,330,6,Routine,17.1441,Low,18.0,False,0.8015521518080451,True,0.0983412164512612,2
prdoc_f435b6e74ca1140be1a9,pallets/flask,5202,Update README.rst,2898,456,7,Routine,17.1246,Low,0.0,False,0.1437689176517842,False,,0
prdoc_dbf0a55d4fe3b5a7964d,pallets/flask,5216,changed dispatched by path example,1986,290,6,Routine,17.1035,Low,8.0,False,0.4048269469836423,False,,1
prdoc_b78c5436cbccbdad1224,pallets/flask,4921,Allow pathlib.Path for template_folder,2952,455,7,Routine,17.1027,Low,0.0,False,0.6597086042121587,True,0.6864571057157972,0
prdoc_de5a7a05b5b7687f7313,pallets/flask,3205,Add keyword argument support to app factory function signature,2540,381,6,Routine,17.0896,Low,0.0,False,0.1455213523101458,False,,0
prdoc_e7e9f572c1eec1087dea,pallets/flask,4463,:bug: fix CONTRIBUTING.rst `tabs` rendering,2623,398,6,Routine,17.0542,Low,0.0,False,0.1472909569845163,False,,0
prdoc_90cb5e7849a5d4272a9d,pallets/flask,3378,Added escape,2616,398,6,Routine,17.01,Low,0.0,False,0.1495017378367553,False,,0
prdoc_98c699e684dbd10ddd4c,pallets/flask,3581,Another missing import and instantiation,2562,382,6,Routine,16.9847,Low,0.0,False,0.1507627206924895,False,,0
prdoc_c046b19f05e5aeb3be8c,pallets/flask,5300,Update factory.rst,2049,286,6,Routine,16.9656,Low,8.0,False,0.4117175768232344,False,,1
prdoc_14e5f2fcac01924d8164,pallets/flask,5717,Improve README.md structure and clarity for better onboarding,3202,468,7,Routine,16.9522,Low,0.0,False,0.1523889227820408,False,,0
prdoc_345a2710a1d593b72b53,pallets/flask,5163,Update quickstart.rst,3035,478,7,Routine,16.9507,Low,0.0,False,0.1524637167732524,False,,0
prdoc_56e5f196ac815ec722b3,pallets/flask,4797,"Suggested fixes by iCR, OpenRefactory, Inc.",2887,407,6,Routine,16.9441,Low,0.0,False,0.1527972240111393,False,,0
prdoc_d295a1801753fc0c103b,pallets/flask,3483,Update on line 203,2214,336,6,Routine,16.9363,Low,0.0,False,0.1531851153478051,False,,0
prdoc_31308a87fe45c2cb248c,pallets/flask,3683,Fixing small html issues in flashing patterns docs,2435,353,6,Routine,16.933,Low,0.0,False,0.1533480337640344,False,,0
prdoc_79e9d235adff12f1f5b8,pallets/flask,5799,refactor stream_with_context for async views,2389,349,6,Routine,16.931,Low,10.0,False,0.7364443964106188,True,0.3439918013030884,1
prdoc_2a341db4fe0291432858,pallets/flask,5463,added changes,2739,419,6,Routine,16.9265,Low,0.0,False,0.1536725340358048,False,,0
prdoc_d830953d34315ccb7a6b,pallets/flask,3079,1.0 maintenance,2444,367,6,Routine,16.8849,Low,0.0,False,0.1557564459024437,False,,0
prdoc_4e9336e444d4cdcd624b,pallets/flask,3121,Update README.rst for beginners,2460,360,6,Routine,16.8749,Low,0.0,False,0.1562565954076359,False,,0
prdoc_c45a2a29da21779bb7fe,pallets/flask,3601,Fix function name in example,2739,407,6,Routine,16.8439,Low,0.0,False,0.1578069872539279,False,,0
prdoc_c3af639393f86e007011,pallets/flask,4186,extending FlaskClient can override follow_redirects,2962,459,7,Routine,16.7964,Low,0.0,False,0.1601810187090071,False,,0
prdoc_fb7f2054ce240c346dc0,pallets/flask,5928,all teardown callbacks are called despite errors,2570,384,6,Routine,16.7951,Low,10.0,False,0.769505133557648,True,0.3790137973495568,1
prdoc_fa8c682b7d2eb520daf6,pallets/flask,3063,clear KeyError in production for Werkzeug 0.15,2203,320,6,Routine,16.7894,Low,8.0,False,0.6153212100594584,True,0.2597207359831734,1
prdoc_7c15479ef696bbfb56ad,pallets/flask,3920,Small typo correction,2092,309,6,Routine,16.7296,Low,8.0,False,0.4235219788176055,False,,1
prdoc_f57a4b690ef12d57e980,pallets/flask,4764,Update streaming.rst,2467,378,6,Routine,16.7057,Low,0.0,False,0.1647150722911299,False,,0
prdoc_8f79a3be44479e67bbf2,pallets/flask,5647,fix type hint for `cli_runner.invoke`,2190,314,6,Routine,16.6813,Low,8.0,False,0.4632613294713851,True,0.0497692988485873,1
prdoc_a6948d3f255f7e653e78,pallets/flask,5444,avoiding potential type's mismatch,2963,457,7,Routine,16.6774,Low,0.0,False,0.1661316300669299,False,,0
prdoc_cc20100a82bff8beb051,pallets/flask,3082,_compat.py: Use feature detection instead of version detection,3388,474,7,Routine,16.6156,Low,0.0,False,0.2767836374789548,True,0.143420837759196,0
prdoc_0beb5a35bb9ca57a4eb9,pallets/flask,2921,Fix issue #2900: not use app_context context manager while accessing configuration,2370,351,6,Routine,16.6111,Low,0.0,False,0.1694445261081424,False,,0
prdoc_691e6fd3a288e3a8949b,pallets/flask,3896,Add Qovery option to deploy Flask,2564,388,6,Routine,16.6005,Low,0.0,False,0.1699752326377237,False,,0
prdoc_28cf129f80885535f0bb,pallets/flask,3338,Add deploying on Render link,2015,294,6,Routine,16.5622,Low,8.0,False,0.4318890393863738,False,,1
prdoc_09a0ad3d89c60a6ffbdb,pallets/flask,2955,add 3 dot,2431,369,6,Routine,16.5381,Low,0.0,False,0.173094752879802,False,,0
prdoc_a5bad9c75172ae7db4a8,pallets/flask,4752,#378 explictly set charset for jsonify(),2791,425,6,Routine,16.426,Low,0.0,False,0.1787002733239018,False,,0
prdoc_afd45396c67330593712,pallets/flask,5693,add fixture to mock importlib.util.find_spec for custom loaders in tests,2809,398,6,Routine,16.3115,Low,0.0,False,0.1844267433571541,False,,0
prdoc_e25ac151508c382b058e,pallets/flask,5487,Edited variable names in quickstart guide,2111,307,6,Routine,16.2439,Low,8.0,False,0.4964527201547777,True,0.0648641411375604,1
prdoc_689ca066a09b89bb9a0f,pallets/flask,4871,Code Optimized,2895,456,7,Routine,16.1194,Low,0.0,False,0.1940279299673676,False,,0
prdoc_9f12a824b6f5af318313,pallets/flask,5478,Quebrando o teste,2746,421,6,Routine,16.1143,Low,0.0,False,0.1942853292254832,False,,0
prdoc_6dc75d230c7c7a7d3ef4,pallets/flask,3173,Add link to official Discord chat server,1996,294,6,Routine,16.0874,Low,8.0,False,0.4704272310472624,True,0.019728315635489,1
prdoc_99b950e5b7b5a15cb61a,pallets/flask,4829,Update app.py,2922,459,7,Routine,16.0646,Low,0.0,False,0.1967690287200026,False,,0
prdoc_900507070ce7d774581a,pallets/flask,5950,Added a comprehensive real world example to the 'HTML Escaping',2159,319,6,Routine,16.0636,Low,8.0,False,0.4568177346419689,False,,1
prdoc_a93d5a8bc9d9506ff040,pallets/flask,4966,Fix command-line formatting,1957,280,6,Routine,16.0383,Low,8.0,False,0.5249876641081312,True,0.0892034994061338,1
prdoc_3e26a91ce97ba0632b5b,pallets/flask,2874,fix little grammar detail in flaskr/db.py,2158,322,6,Routine,16.0275,Low,8.0,False,0.4586231821118756,False,,1
prdoc_1af8d06104acbafa6413,pallets/flask,3101,Fix formatting issue in quickstart guide,2046,299,6,Routine,16.0148,Low,8.0,False,0.5474244124960402,True,0.1175556510877251,1
prdoc_3a740164f785440889e4,pallets/flask,3200,Remove unused url_join of blueprints.py - 1.0 maintenance,2119,303,6,Routine,16.0,Low,8.0,False,0.4599979478119937,False,,1
prdoc_db3386523daaa2ab28eb,pallets/flask,2730,Fix registering partials as view functions,1962,285,6,Routine,15.9392,Low,18.0,False,0.8714437722056534,True,0.1112063700294096,1
prdoc_baa18bd7185018d0a3e5,pallets/flask,5966,✨ Quality: Celery task result endpoint crashes on task failure,3768,534,7,Routine,15.8279,Low,0.0,False,0.2086064857028995,False,,0
prdoc_90ef80d1af8957b003e3,pallets/flask,3321,Fix github link generator for docs,1985,290,6,Routine,15.7185,Low,8.0,False,0.5522886648226514,True,0.1042831955741126,1
prdoc_45b51a73f89612958ccc,pallets/flask,2963,Fix #2961：ignore colon followed by slash when split app_import_path,2428,360,6,Routine,15.6837,Low,0.0,False,0.5319896760036378,True,0.4215681836890961,0
prdoc_b29ba39d35501902d468,pallets/flask,2630,Fix docs for test_request_context,2143,311,6,Routine,15.679,Low,8.0,False,0.5130859656654961,True,0.0493809153389848,1
prdoc_5b9290102f6fb0e07ef3,pallets/flask,5420,Security upgrade cryptography from 42.0.2 to 42.0.4,2859,380,6,Routine,15.6562,Low,0.0,False,0.2171885211524051,False,,0
prdoc_572a079ffa5241abba29,pallets/flask,5303,docs/testing.rst: fix follow_redirects sample code,1973,283,6,Routine,15.5965,Low,18.0,False,0.8238373236633201,True,0.0248802635017601,1
prdoc_2377e6f82f244733bf67,pallets/flask,3868,Update views.rst: fix the routes sample code,2050,301,6,Routine,15.5896,Low,8.0,False,0.4805182006468602,False,,1
prdoc_28f26e4567f40f2cb5d0,pallets/flask,3060,Fix DeprecationWarning: invlid escape sequence in make-release.py,2225,316,6,Routine,15.5598,Low,8.0,False,0.4820093735984805,False,,1
prdoc_2792d03c2605a1477e7f,pallets/flask,2603,Update cli help for FLASK_ENV,1978,290,6,Routine,15.5211,Low,8.0,False,0.5299483568350415,True,0.0613359652721035,1
prdoc_9d1af03bb65689cb1ae0,pallets/flask,5743,Fix template decorators to work without parentheses,3004,425,6,Routine,15.4825,Low,10.0,False,0.5508750538441411,False,,1
prdoc_cfe36103491758d0d2d1,pallets/flask,3924,One more attribute required in form file input field,3373,535,7,Routine,15.4208,Low,0.0,False,0.2289596960190047,False,,0
prdoc_199346d285a28ea83a0f,pallets/flask,3238,Removed unused Class import.,1998,291,6,Routine,15.3385,Low,8.0,False,0.4930759037770775,False,,1
prdoc_165b3d11f092a4865c28,pallets/flask,4363,Bump pallets-sphinx-themes from 2.0.1 to 2.0.2,8099,727,8,Routine,15.2915,Low,10.0,False,0.5604239222965061,False,,1
prdoc_19e2ef15d2df5d69c19c,pallets/flask,4281,Bump types-setuptools from 57.0.2 to 57.4.0,4049,552,7,Routine,15.2773,Low,0.0,False,0.2361364131348158,False,,0
prdoc_b2d64c3bebd258eaeeea,pallets/flask,3058,[Docs] Mention how to skip subsets of exceptions in errorpages.rst,2382,355,6,Routine,15.257,Low,0.0,False,0.2371490380588332,False,,0
prdoc_17db9e4f5bf23e4a5546,pallets/flask,5048,Fixed grammatically incorrect sentence in README,2175,310,6,Routine,15.2072,Low,8.0,False,0.4996417109435229,False,,1
prdoc_c7ef3b76d4a4498eea40,pallets/flask,3510,Change in return part,2457,371,6,Routine,15.1798,Low,0.0,False,0.2410112369294114,False,,0
prdoc_b42703478081ddc63d75,pallets/flask,4324,Bump types-dataclasses from 0.1.7 to 0.6.1,4045,552,7,Routine,15.1715,Low,0.0,False,0.2414262193397378,False,,0
prdoc_f4c69b5d8ed323b7465e,pallets/flask,5917,fix provide_automatic_options override,2253,326,6,Routine,15.1338,Low,10.0,False,0.8399413893322968,True,0.3621768544583706,1
prdoc_1ad10960babdd9aaeb0c,pallets/flask,5761,fix: template_filter function ( function parameter was overridden by 'name'),2430,359,6,Routine,15.0494,Low,0.0,False,0.2475308129972442,False,,0
prdoc_601e02ba52b2a5eed889,pallets/flask,3075,Updated CLI documentation to mention the issue with underscores and click 7,2601,367,6,Routine,14.9577,Low,0.0,False,0.2521133414759811,False,,0
prdoc_94a559fe8bf79d409575,pallets/flask,4287,release version 2.0.2,1917,279,6,Routine,14.9515,Low,18.0,False,0.8413965016884136,True,0.0052943870509534,1
prdoc_9233c9a1e4c99472b624,pallets/flask,5497,Update README.md - Add badges,2311,346,6,Routine,14.946,Low,0.0,False,0.2527019341399355,False,,0
prdoc_a7d5d5ce8d58656aa632,pallets/flask,4662,re-add flag to skip unguarded app.run from CLI,1966,287,6,Routine,14.9252,Low,8.0,False,0.826530663522496,True,0.4170517916459862,1
prdoc_93d5568afed502041c18,pallets/flask,5182,Update install.rst with required description,2539,377,6,Routine,14.9116,Low,0.0,False,0.3167365351683814,True,0.0830888310779447,0
prdoc_87a40e8b139bb8acb06c,pallets/flask,2850,Fix grammatical error: incorrect verb conjugation,2031,293,6,Routine,14.8908,Low,8.0,False,0.6154036188996329,True,0.1332596192027027,1
prdoc_cfe06dbaeeba3c19c704,pallets/flask,2719,Fix typo in docs,1900,277,6,Routine,14.8623,Low,8.0,False,0.6060490870587475,True,0.1188821597377168,1
prdoc_f4d8bfc8ef7119a64b0a,pallets/flask,3698,Add repl.it to list of deployment hosting options,2610,391,6,Routine,14.83,Low,0.0,False,0.2584980768937007,False,,0
prdoc_8124029bcda311aa6cbf,pallets/flask,4234,Remove the mention of Flask-Uploads in the uploading docs,2004,294,6,Routine,14.8074,Low,8.0,False,0.717563337719055,True,0.2639084336989196,1
prdoc_6ecfc28dfd30b13b296b,pallets/flask,3804,fix html in example 404/500 templates,2486,375,6,Routine,14.7974,Low,0.0,False,0.2601309140228079,False,,0
prdoc_bb63ba3cae62737a1d51,pallets/flask,5264,Allow self as an argument to url_for,2514,385,6,Routine,14.7876,Low,0.0,False,0.6243821117579623,True,0.4850165652642313,0
prdoc_9c9114e017f143611464,pallets/flask,4783,fix: remove obsolete `zip_safe`,2182,298,6,Routine,14.7022,Low,8.0,False,0.7925592070250312,True,0.3568919383144949,1
prdoc_bb7ef87cde315736eb55,pallets/flask,5700,better type checking during deprecation,2050,295,6,Routine,14.7011,Low,8.0,False,0.6951999739420075,True,0.2270048076048474,1
prdoc_4a48bf31b13493cacd62,pallets/flask,3113,doc: Improve description for valid view func return value,2018,295,6,Routine,14.6871,Low,8.0,False,0.5938898294586269,True,0.0909917364973595,1
prdoc_fed6ed49b864667c86d6,pallets/flask,3895,use Jinja's tojson filter,2411,345,6,Routine,14.6461,Low,10.0,False,0.8534729956393132,True,0.3477054052271813,1
prdoc_7cc873a4d012943e1845,pallets/flask,5180,fix typo in errorhandling doc,1934,283,6,Routine,14.6386,Low,18.0,False,0.9081836763490244,True,0.0734861285325621,1
prdoc_d58b81b130d36984726a,pallets/flask,4394,fix example redirect url routing closes #4393,2120,305,6,Routine,14.6246,Low,8.0,False,0.5287698097603306,False,,1
