chunk_id,document_id,chunk_index,section_name,character_count,word_count,repository,pr_number,review_priority,policy_risk_band,manual_review_required
prchunk_98bc46cca0a5ca66d249,prdoc_797cbb63fce249bb8f28,2,Change evidence,405,68,pallets/flask,3432,Routine,Low,False
prchunk_6b55f1519bc29ecdc416,prdoc_797cbb63fce249bb8f28,3,Predictive intelligence,474,67,pallets/flask,3432,Routine,Low,False
prchunk_a7aaeef3e24213db6101,prdoc_797cbb63fce249bb8f28,4,Deterministic policy intelligence,321,45,pallets/flask,3432,Routine,Low,False
prchunk_0a1ab4b5f59d5a4c3588,prdoc_797cbb63fce249bb8f28,5,Unified review priority,314,43,pallets/flask,3432,Routine,Low,False
prchunk_e9b6591e599a8f4a03ba,prdoc_d7aca7a1a0690d6bd8aa,0,PR identity,251,35,pallets/flask,3703,Routine,Low,False
prchunk_627f75067b046ffa7adc,prdoc_d7aca7a1a0690d6bd8aa,1,PR description,239,38,pallets/flask,3703,Routine,Low,False
prchunk_7e2fb7153c86056a78ee,prdoc_d7aca7a1a0690d6bd8aa,2,Change evidence,403,68,pallets/flask,3703,Routine,Low,False
prchunk_aa5deda807b59f299bad,prdoc_d7aca7a1a0690d6bd8aa,3,Predictive intelligence,474,67,pallets/flask,3703,Routine,Low,False
prchunk_4372215cd0728e0110e5,prdoc_d7aca7a1a0690d6bd8aa,4,Deterministic policy intelligence,321,45,pallets/flask,3703,Routine,Low,False
prchunk_ae0cc930d987caf6af4b,prdoc_d7aca7a1a0690d6bd8aa,5,Unified review priority,314,43,pallets/flask,3703,Routine,Low,False
prchunk_4fa2731cfbda1ad34f08,prdoc_429712bdc971d2a75ed9,0,PR identity,262,35,pallets/flask,5898,Routine,Low,False
prchunk_da23ee3fdf0f2606bf8c,prdoc_429712bdc971d2a75ed9,1,PR description,176,27,pallets/flask,5898,Routine,Low,False
prchunk_07e0a6549f63b57a31ca,prdoc_429712bdc971d2a75ed9,2,Change evidence,405,68,pallets/flask,5898,Routine,Low,False
prchunk_9255ef91f18eb8c773a5,prdoc_429712bdc971d2a75ed9,3,Predictive intelligence,414,57,pallets/flask,5898,Routine,Low,False
prchunk_631b195228beae874bcb,prdoc_429712bdc971d2a75ed9,4,Deterministic policy intelligence,321,45,pallets/flask,5898,Routine,Low,False
prchunk_0b5a4e205d1d9f4a5396,prdoc_429712bdc971d2a75ed9,5,Unified review priority,310,44,pallets/flask,5898,Routine,Low,False
prchunk_c2ebdcc08ed71524a7bc,prdoc_a11d783cecf1fba0fa9a,0,PR identity,257,34,pallets/flask,5829,Routine,Low,False
prchunk_143b15e784bc4ce5fbd3,prdoc_a11d783cecf1fba0fa9a,1,PR description,191,30,pallets/flask,5829,Routine,Low,False
prchunk_352015b76793ff7873e2,prdoc_a11d783cecf1fba0fa9a,2,Change evidence,404,68,pallets/flask,5829,Routine,Low,False
prchunk_fdde39f185fb69d30628,prdoc_a11d783cecf1fba0fa9a,3,Predictive intelligence,414,57,pallets/flask,5829,Routine,Low,False
prchunk_d75f7dbef385bee0c2c5,prdoc_a11d783cecf1fba0fa9a,4,Deterministic policy intelligence,321,45,pallets/flask,5829,Routine,Low,False
prchunk_160a37476acd89791cb8,prdoc_a11d783cecf1fba0fa9a,5,Unified review priority,310,44,pallets/flask,5829,Routine,Low,False
prchunk_fa32226a06638c533df4,prdoc_a5f11235470fc8375829,0,PR identity,281,37,pallets/flask,4184,Routine,Low,False
prchunk_ce52c8a32aea97c69f49,prdoc_a5f11235470fc8375829,1,PR description,3100,180,pallets/flask,4184,Routine,Low,False
prchunk_fd4f8368f87b8d653d2e,prdoc_a5f11235470fc8375829,2,PR description,1426,180,pallets/flask,4184,Routine,Low,False
prchunk_6a0a549c176c08b39be5,prdoc_a5f11235470fc8375829,3,PR description,527,88,pallets/flask,4184,Routine,Low,False
prchunk_f8fbfc35091287f96b01,prdoc_a5f11235470fc8375829,4,Change evidence,407,68,pallets/flask,4184,Routine,Low,False
prchunk_abf53e81fbb43d8832f7,prdoc_a5f11235470fc8375829,5,Predictive intelligence,414,57,pallets/flask,4184,Routine,Low,False
prchunk_7df916612b4e3f7f706a,prdoc_a5f11235470fc8375829,6,Deterministic policy intelligence,328,47,pallets/flask,4184,Routine,Low,False
prchunk_f5e15e266c14b862d3e1,prdoc_a5f11235470fc8375829,7,Unified review priority,310,44,pallets/flask,4184,Routine,Low,False
prchunk_54017b2372a3a0f32532,prdoc_d9c78764bba659217350,0,PR identity,267,37,pallets/flask,5402,Routine,Low,False
prchunk_b93065a756619da10496,prdoc_d9c78764bba659217350,1,PR description,386,55,pallets/flask,5402,Routine,Low,False
prchunk_6ed8d4db0febd35fef0a,prdoc_d9c78764bba659217350,2,Change evidence,403,68,pallets/flask,5402,Routine,Low,False
prchunk_32273cc671a74dda909c,prdoc_d9c78764bba659217350,3,Predictive intelligence,474,67,pallets/flask,5402,Routine,Low,False
prchunk_ea023d73528a92e06f15,prdoc_d9c78764bba659217350,4,Deterministic policy intelligence,321,45,pallets/flask,5402,Routine,Low,False
prchunk_4c9f5778a089e89b7456,prdoc_d9c78764bba659217350,5,Unified review priority,314,43,pallets/flask,5402,Routine,Low,False
prchunk_2ff604050084bfb88e6b,prdoc_7dc31c679cb6d797820a,0,PR identity,335,42,pallets/flask,5634,Routine,Low,False
prchunk_6eab24d800a423b2ef35,prdoc_7dc31c679cb6d797820a,1,PR description,744,108,pallets/flask,5634,Routine,Low,False
prchunk_6f2bf472a82c58065c7d,prdoc_7dc31c679cb6d797820a,2,Change evidence,406,68,pallets/flask,5634,Routine,Low,False
prchunk_d00f6d06b3fd3617085b,prdoc_7dc31c679cb6d797820a,3,Predictive intelligence,414,57,pallets/flask,5634,Routine,Low,False
prchunk_85f44ca8211cd3533939,prdoc_7dc31c679cb6d797820a,4,Deterministic policy intelligence,328,47,pallets/flask,5634,Routine,Low,False
prchunk_075309a36101d43107db,prdoc_7dc31c679cb6d797820a,5,Unified review priority,310,44,pallets/flask,5634,Routine,Low,False
prchunk_99505ffc7288d73f561d,prdoc_d30f11f2460c38abfa2c,0,PR identity,299,40,pallets/flask,2871,Routine,Low,False
prchunk_a1fbfa158cd35f486a7e,prdoc_d30f11f2460c38abfa2c,1,PR description,248,34,pallets/flask,2871,Routine,Low,False
prchunk_3cc09c274c9084831952,prdoc_d30f11f2460c38abfa2c,2,Change evidence,406,68,pallets/flask,2871,Routine,Low,False
prchunk_dd545e6f34b5cbd4e076,prdoc_d30f11f2460c38abfa2c,3,Predictive intelligence,474,67,pallets/flask,2871,Routine,Low,False
prchunk_8f3b2247c017cc7fa41c,prdoc_d30f11f2460c38abfa2c,4,Deterministic policy intelligence,321,45,pallets/flask,2871,Routine,Low,False
prchunk_298aa0b2137c8f3814dd,prdoc_d30f11f2460c38abfa2c,5,Unified review priority,314,43,pallets/flask,2871,Routine,Low,False
prchunk_6efc9a9cd9cf9012d28f,prdoc_28b6c19e6559fdfd9073,0,PR identity,257,35,pallets/flask,4673,Routine,Low,False
prchunk_c564d98544c7953c13f1,prdoc_28b6c19e6559fdfd9073,1,PR description,192,28,pallets/flask,4673,Routine,Low,False
prchunk_efba27a8ffbc87ab6534,prdoc_28b6c19e6559fdfd9073,2,Change evidence,403,68,pallets/flask,4673,Routine,Low,False
prchunk_9ec27a489d855202ce79,prdoc_28b6c19e6559fdfd9073,3,Predictive intelligence,470,66,pallets/flask,4673,Routine,Low,False
prchunk_eefd08333397f5ba35f6,prdoc_28b6c19e6559fdfd9073,4,Deterministic policy intelligence,328,47,pallets/flask,4673,Routine,Low,False
prchunk_30651aa04905519bac20,prdoc_28b6c19e6559fdfd9073,5,Unified review priority,310,44,pallets/flask,4673,Routine,Low,False
prchunk_d7daff5dcf51b67609c0,prdoc_e9ce0ef5c372ee48aa83,0,PR identity,250,33,pallets/flask,3274,Routine,Low,False
prchunk_12b693ab1c21768dfd1a,prdoc_e9ce0ef5c372ee48aa83,1,PR description,181,28,pallets/flask,3274,Routine,Low,False
prchunk_55a6a86f89a47cba31b9,prdoc_e9ce0ef5c372ee48aa83,2,Change evidence,404,68,pallets/flask,3274,Routine,Low,False
prchunk_c9b1291be29047b7699d,prdoc_e9ce0ef5c372ee48aa83,3,Predictive intelligence,413,57,pallets/flask,3274,Routine,Low,False
prchunk_aac95d6383412ccc19bf,prdoc_e9ce0ef5c372ee48aa83,4,Deterministic policy intelligence,328,47,pallets/flask,3274,Routine,Low,False
prchunk_8fdaaea4a31a50f77882,prdoc_e9ce0ef5c372ee48aa83,5,Unified review priority,310,44,pallets/flask,3274,Routine,Low,False
prchunk_287e466352bc3fd62436,prdoc_4beb9f91973e403e7744,0,PR identity,243,34,pallets/flask,5141,Routine,Low,False
prchunk_6916bbee6dae7a0fe14e,prdoc_4beb9f91973e403e7744,1,PR description,1024,180,pallets/flask,5141,Routine,Low,False
prchunk_df48f0ea282b28d15f6a,prdoc_4beb9f91973e403e7744,2,PR description,225,41,pallets/flask,5141,Routine,Low,False
prchunk_2de8838cc8513385bd40,prdoc_4beb9f91973e403e7744,3,Change evidence,404,68,pallets/flask,5141,Routine,Low,False
prchunk_2bd3ab6b594a767114a5,prdoc_4beb9f91973e403e7744,4,Predictive intelligence,473,67,pallets/flask,5141,Routine,Low,False
prchunk_fa20e863e4680fc44289,prdoc_4beb9f91973e403e7744,5,Deterministic policy intelligence,320,46,pallets/flask,5141,Routine,Low,False
prchunk_864458d854c0711f8f28,prdoc_4beb9f91973e403e7744,6,Unified review priority,314,43,pallets/flask,5141,Routine,Low,False
prchunk_6b6cef8ec4d6ddf4c7fa,prdoc_de64db89a6e56417b4b0,0,PR identity,254,35,pallets/flask,5194,Routine,Low,False
prchunk_c8a873f9f8304cc8784c,prdoc_de64db89a6e56417b4b0,1,PR description,1042,180,pallets/flask,5194,Routine,Low,False
prchunk_e809ec460051488489c0,prdoc_de64db89a6e56417b4b0,2,PR description,241,45,pallets/flask,5194,Routine,Low,False
prchunk_6f251d08d759680b217e,prdoc_de64db89a6e56417b4b0,3,Change evidence,404,68,pallets/flask,5194,Routine,Low,False
prchunk_5feaeb13aeef412fd474,prdoc_de64db89a6e56417b4b0,4,Predictive intelligence,473,67,pallets/flask,5194,Routine,Low,False
prchunk_cfd867fefe39a0c1f8bb,prdoc_de64db89a6e56417b4b0,5,Deterministic policy intelligence,320,46,pallets/flask,5194,Routine,Low,False
prchunk_ce9ecaa376f50cf559d3,prdoc_de64db89a6e56417b4b0,6,Unified review priority,314,43,pallets/flask,5194,Routine,Low,False
prchunk_cc51f13a5f6bc3059bb5,prdoc_829ebcae4692a4fe499e,0,PR identity,266,35,pallets/flask,4685,Routine,Low,False
prchunk_b7e5d1c180e850b44477,prdoc_829ebcae4692a4fe499e,1,PR description,209,33,pallets/flask,4685,Routine,Low,False
prchunk_38ed99c39ee92b118cf2,prdoc_829ebcae4692a4fe499e,2,Change evidence,406,68,pallets/flask,4685,Routine,Low,False
prchunk_5f710faea3161137fd21,prdoc_829ebcae4692a4fe499e,3,Predictive intelligence,414,57,pallets/flask,4685,Routine,Low,False
prchunk_570626e7362481ffd92b,prdoc_829ebcae4692a4fe499e,4,Deterministic policy intelligence,442,60,pallets/flask,4685,Routine,Low,False
prchunk_3968ff9ec80aabdcbc8e,prdoc_829ebcae4692a4fe499e,5,Unified review priority,310,44,pallets/flask,4685,Routine,Low,False
prchunk_e311875bf81f801b1def,prdoc_a4447a84339ac847f433,0,PR identity,255,33,pallets/flask,5522,Routine,Low,False
prchunk_c7f7c6dc3d47449c3e74,prdoc_a4447a84339ac847f433,1,PR description,993,164,pallets/flask,5522,Routine,Low,False
prchunk_6a803d6c9852b5775508,prdoc_a4447a84339ac847f433,2,Change evidence,403,68,pallets/flask,5522,Routine,Low,False
prchunk_8f1caf1b0469c6d26589,prdoc_a4447a84339ac847f433,3,Predictive intelligence,418,58,pallets/flask,5522,Routine,Low,False
prchunk_67fc83a3d924f95de108,prdoc_a4447a84339ac847f433,4,Deterministic policy intelligence,320,46,pallets/flask,5522,Routine,Low,False
prchunk_6e4882cd902646ee6c89,prdoc_a4447a84339ac847f433,5,Unified review priority,314,43,pallets/flask,5522,Routine,Low,False
prchunk_292711974c5e5d1d64aa,prdoc_998145687991f4e17868,0,PR identity,278,37,pallets/flask,5797,Routine,Low,False
prchunk_4c8854b656db81f81619,prdoc_998145687991f4e17868,1,PR description,518,87,pallets/flask,5797,Routine,Low,False
prchunk_33554be6ef7fab2694d1,prdoc_998145687991f4e17868,2,Change evidence,405,68,pallets/flask,5797,Routine,Low,False
prchunk_ac2119c8ecce7023af6c,prdoc_998145687991f4e17868,3,Predictive intelligence,414,57,pallets/flask,5797,Routine,Low,False
prchunk_70a60b50b9a5a0ab2952,prdoc_998145687991f4e17868,4,Deterministic policy intelligence,328,47,pallets/flask,5797,Routine,Low,False
prchunk_2ff7e2449887bc88cd53,prdoc_998145687991f4e17868,5,Unified review priority,310,44,pallets/flask,5797,Routine,Low,False
prchunk_4e572c240d479dbfbd48,prdoc_b188fb9b4c45768ee08f,0,PR identity,256,34,pallets/flask,5024,Routine,Low,False
prchunk_4829e0094495a26e2eee,prdoc_b188fb9b4c45768ee08f,1,PR description,191,29,pallets/flask,5024,Routine,Low,False
prchunk_48e9519e694688404288,prdoc_b188fb9b4c45768ee08f,2,Change evidence,403,68,pallets/flask,5024,Routine,Low,False
prchunk_4c8bdbfc792f5f12494e,prdoc_b188fb9b4c45768ee08f,3,Predictive intelligence,414,57,pallets/flask,5024,Routine,Low,False
prchunk_d0936b29f4fbdca03239,prdoc_b188fb9b4c45768ee08f,4,Deterministic policy intelligence,328,47,pallets/flask,5024,Routine,Low,False
prchunk_dbbab7db205cfaaa4501,prdoc_b188fb9b4c45768ee08f,5,Unified review priority,310,44,pallets/flask,5024,Routine,Low,False
prchunk_2d402ea8d9a295a6802c,prdoc_cce28b78c8df3b56d298,0,PR identity,285,41,pallets/flask,3975,Routine,Low,False
prchunk_e38f444e8a72476b1936,prdoc_cce28b78c8df3b56d298,1,PR description,1189,169,pallets/flask,3975,Routine,Low,False
prchunk_8db23a7850614b8683df,prdoc_cce28b78c8df3b56d298,2,Change evidence,406,68,pallets/flask,3975,Routine,Low,False
prchunk_20968b15103e3a01c99e,prdoc_cce28b78c8df3b56d298,3,Predictive intelligence,474,67,pallets/flask,3975,Routine,Low,False
prchunk_42d91b58c57f739a345b,prdoc_cce28b78c8df3b56d298,4,Deterministic policy intelligence,328,47,pallets/flask,3975,Routine,Low,False
prchunk_3046568e9c5b8fd3b76a,prdoc_cce28b78c8df3b56d298,5,Unified review priority,314,43,pallets/flask,3975,Routine,Low,False
prchunk_cf730cc313305488db92,prdoc_61fe62e4a7e1c362818c,0,PR identity,249,35,pallets/flask,3042,Routine,Low,False
prchunk_b610d9fb0993594cdb45,prdoc_61fe62e4a7e1c362818c,1,PR description,156,25,pallets/flask,3042,Routine,Low,False
prchunk_1c7c16fdb6737bc04e61,prdoc_61fe62e4a7e1c362818c,2,Change evidence,403,68,pallets/flask,3042,Routine,Low,False
prchunk_9d061491ab9460059037,prdoc_61fe62e4a7e1c362818c,3,Predictive intelligence,474,67,pallets/flask,3042,Routine,Low,False
prchunk_c518f70851e6cda91d05,prdoc_61fe62e4a7e1c362818c,4,Deterministic policy intelligence,321,45,pallets/flask,3042,Routine,Low,False
prchunk_0d67a100c5be05129ea3,prdoc_61fe62e4a7e1c362818c,5,Unified review priority,314,43,pallets/flask,3042,Routine,Low,False
prchunk_b84bd75a943783060a49,prdoc_aee0c22edcfa05c30d3c,0,PR identity,302,41,pallets/flask,5911,Routine,Low,False
prchunk_26af23aabb0fd7f08127,prdoc_aee0c22edcfa05c30d3c,1,PR description,543,75,pallets/flask,5911,Routine,Low,False
prchunk_a349f0253db81d2a84c4,prdoc_aee0c22edcfa05c30d3c,2,Change evidence,404,68,pallets/flask,5911,Routine,Low,False
prchunk_97a7da2ec5b7dbe5a1a8,prdoc_aee0c22edcfa05c30d3c,3,Predictive intelligence,474,67,pallets/flask,5911,Routine,Low,False
prchunk_d7df3ac63cca09f1e2d7,prdoc_aee0c22edcfa05c30d3c,4,Deterministic policy intelligence,321,45,pallets/flask,5911,Routine,Low,False
prchunk_b061a02f64766cf8238a,prdoc_aee0c22edcfa05c30d3c,5,Unified review priority,314,43,pallets/flask,5911,Routine,Low,False
prchunk_ee3d4e4117acfd7e4ad7,prdoc_6947ed1576697b19b35a,0,PR identity,251,36,pallets/flask,4781,Routine,Low,False
prchunk_2c587b934f8deea7e77d,prdoc_6947ed1576697b19b35a,1,PR description,1055,180,pallets/flask,4781,Routine,Low,False
prchunk_a5596588fabfa5a2023e,prdoc_6947ed1576697b19b35a,2,PR description,211,37,pallets/flask,4781,Routine,Low,False
prchunk_b636592bc5262269ff93,prdoc_6947ed1576697b19b35a,3,Change evidence,404,68,pallets/flask,4781,Routine,Low,False
prchunk_e3d335a6832271fbe856,prdoc_6947ed1576697b19b35a,4,Predictive intelligence,473,67,pallets/flask,4781,Routine,Low,False
prchunk_8c0a7a8e433b915e9cac,prdoc_6947ed1576697b19b35a,5,Deterministic policy intelligence,320,46,pallets/flask,4781,Routine,Low,False
prchunk_bec1cbfa0ea09714e3a0,prdoc_6947ed1576697b19b35a,6,Unified review priority,314,43,pallets/flask,4781,Routine,Low,False
prchunk_9c587fe5a9402c59cbb0,prdoc_619555feb26f9db61cd1,0,PR identity,259,37,pallets/flask,3109,Routine,Low,False
prchunk_14941288135c2e812b0c,prdoc_619555feb26f9db61cd1,1,PR description,245,43,pallets/flask,3109,Routine,Low,False
prchunk_5fa9db6a1440c9404c4c,prdoc_619555feb26f9db61cd1,2,Change evidence,404,68,pallets/flask,3109,Routine,Low,False
prchunk_b7363c885c29f82bb816,prdoc_619555feb26f9db61cd1,3,Predictive intelligence,474,67,pallets/flask,3109,Routine,Low,False
prchunk_6788bb0360c559963ae1,prdoc_619555feb26f9db61cd1,4,Deterministic policy intelligence,321,45,pallets/flask,3109,Routine,Low,False
prchunk_f2201200f74ab20b883a,prdoc_619555feb26f9db61cd1,5,Unified review priority,314,43,pallets/flask,3109,Routine,Low,False
prchunk_c1d74bcd88ba151c873c,prdoc_0aac91ef09e5d9086c30,0,PR identity,275,38,pallets/flask,3309,Routine,Low,False
prchunk_92c8c298aca8789f4f70,prdoc_0aac91ef09e5d9086c30,1,PR description,684,111,pallets/flask,3309,Routine,Low,False
prchunk_68eee5c5db865a1a7698,prdoc_0aac91ef09e5d9086c30,2,Change evidence,406,68,pallets/flask,3309,Routine,Low,False
prchunk_c885c96878f2d82800bc,prdoc_0aac91ef09e5d9086c30,3,Predictive intelligence,473,67,pallets/flask,3309,Routine,Low,False
prchunk_25175db8950850691593,prdoc_0aac91ef09e5d9086c30,4,Deterministic policy intelligence,320,46,pallets/flask,3309,Routine,Low,False
prchunk_06738bc966682cbb3334,prdoc_0aac91ef09e5d9086c30,5,Unified review priority,314,43,pallets/flask,3309,Routine,Low,False
prchunk_231e5bb46321946386cd,prdoc_0c24acd67c0507fe332f,0,PR identity,309,39,pallets/flask,3802,Routine,Low,False
prchunk_db9237baa4ee8880e1ae,prdoc_0c24acd67c0507fe332f,1,PR description,414,65,pallets/flask,3802,Routine,Low,False
prchunk_85bb22de68301ab02a3a,prdoc_0c24acd67c0507fe332f,2,Change evidence,403,68,pallets/flask,3802,Routine,Low,False
prchunk_a9e0454055fceb675011,prdoc_0c24acd67c0507fe332f,3,Predictive intelligence,414,57,pallets/flask,3802,Routine,Low,False
prchunk_d9f4769b6ab69063794e,prdoc_0c24acd67c0507fe332f,4,Deterministic policy intelligence,321,45,pallets/flask,3802,Routine,Low,False
prchunk_e050435bd4c5191f652f,prdoc_0c24acd67c0507fe332f,5,Unified review priority,310,44,pallets/flask,3802,Routine,Low,False
prchunk_b26fb9ed0330488a7c08,prdoc_53aaf019f9b7ce4e2fba,0,PR identity,284,40,pallets/flask,4598,Routine,Low,False
prchunk_56320201325d04c357ab,prdoc_53aaf019f9b7ce4e2fba,1,PR description,1053,180,pallets/flask,4598,Routine,Low,False
prchunk_5948c4398a8ddfe13152,prdoc_53aaf019f9b7ce4e2fba,2,PR description,237,41,pallets/flask,4598,Routine,Low,False
prchunk_aa5847833f189a05f0a1,prdoc_53aaf019f9b7ce4e2fba,3,Change evidence,404,68,pallets/flask,4598,Routine,Low,False
prchunk_8881f13a3481fcc9d432,prdoc_53aaf019f9b7ce4e2fba,4,Predictive intelligence,473,67,pallets/flask,4598,Routine,Low,False
prchunk_f40c69413e6a42d20193,prdoc_53aaf019f9b7ce4e2fba,5,Deterministic policy intelligence,320,46,pallets/flask,4598,Routine,Low,False
prchunk_28bca6531dfb99fa04af,prdoc_53aaf019f9b7ce4e2fba,6,Unified review priority,314,43,pallets/flask,4598,Routine,Low,False
prchunk_e1ca13c870eae6607681,prdoc_9574717eddb7f6bf29cf,0,PR identity,264,35,pallets/flask,3407,Routine,Low,False
prchunk_9dce7f57defa0ba1b282,prdoc_9574717eddb7f6bf29cf,1,PR description,464,71,pallets/flask,3407,Routine,Low,False
prchunk_1046cdb903891373957f,prdoc_9574717eddb7f6bf29cf,2,Change evidence,406,68,pallets/flask,3407,Routine,Low,False
prchunk_4267434a56514fbcfc55,prdoc_9574717eddb7f6bf29cf,3,Predictive intelligence,474,67,pallets/flask,3407,Routine,Low,False
prchunk_d1a3fd40414c7ac404f1,prdoc_9574717eddb7f6bf29cf,4,Deterministic policy intelligence,321,45,pallets/flask,3407,Routine,Low,False
prchunk_5663821c38f7f1681a63,prdoc_9574717eddb7f6bf29cf,5,Unified review priority,314,43,pallets/flask,3407,Routine,Low,False
prchunk_f9e94f1835e715c36f88,prdoc_24365e03109b2263fed3,0,PR identity,268,36,pallets/flask,2652,Routine,Low,False
prchunk_edb0d3118af2024df9ea,prdoc_24365e03109b2263fed3,1,PR description,205,31,pallets/flask,2652,Routine,Low,False
prchunk_bf4a616b5e3a143d882a,prdoc_24365e03109b2263fed3,2,Change evidence,403,68,pallets/flask,2652,Routine,Low,False
prchunk_a85d9dd842dfd79fa7d0,prdoc_24365e03109b2263fed3,3,Predictive intelligence,413,57,pallets/flask,2652,Routine,Low,False
prchunk_5d9c5f26bbb23f393bb5,prdoc_24365e03109b2263fed3,4,Deterministic policy intelligence,328,47,pallets/flask,2652,Routine,Low,False
prchunk_93dfccdd6e2204c02e3d,prdoc_24365e03109b2263fed3,5,Unified review priority,310,44,pallets/flask,2652,Routine,Low,False
prchunk_aa8c493243204a0d5a81,prdoc_a25e35677bc18302b061,0,PR identity,260,36,pallets/flask,3419,Routine,Low,False
prchunk_e398d7e6fe4f58a3302d,prdoc_a25e35677bc18302b061,1,PR description,165,26,pallets/flask,3419,Routine,Low,False
prchunk_854fa96f04cde9b9db06,prdoc_a25e35677bc18302b061,2,Change evidence,404,68,pallets/flask,3419,Routine,Low,False
prchunk_e968742c65628de39e43,prdoc_a25e35677bc18302b061,3,Predictive intelligence,474,67,pallets/flask,3419,Routine,Low,False
prchunk_0a249515a1f8d836457b,prdoc_a25e35677bc18302b061,4,Deterministic policy intelligence,321,45,pallets/flask,3419,Routine,Low,False
prchunk_214a86c8af993bfd784b,prdoc_a25e35677bc18302b061,5,Unified review priority,314,43,pallets/flask,3419,Routine,Low,False
prchunk_18de16ed087735793637,prdoc_3a5809fb83638a3db417,0,PR identity,260,34,pallets/flask,2582,Routine,Low,False
prchunk_3d9c8dd778d6db1edcc5,prdoc_3a5809fb83638a3db417,1,PR description,254,40,pallets/flask,2582,Routine,Low,False
prchunk_0394db3621ff4f356fe1,prdoc_3a5809fb83638a3db417,2,Change evidence,406,68,pallets/flask,2582,Routine,Low,False
prchunk_db27fc73563633bc9956,prdoc_3a5809fb83638a3db417,3,Predictive intelligence,414,57,pallets/flask,2582,Routine,Low,False
prchunk_10042d88c340ab0e6c0a,prdoc_3a5809fb83638a3db417,4,Deterministic policy intelligence,321,45,pallets/flask,2582,Routine,Low,False
prchunk_e95fa9ec8daa833869fe,prdoc_3a5809fb83638a3db417,5,Unified review priority,310,44,pallets/flask,2582,Routine,Low,False
prchunk_68460c8cab65c4296f16,prdoc_5241af4fc040a8508ae8,0,PR identity,278,40,pallets/flask,3807,Routine,Low,False
prchunk_e361fc265d726619fca4,prdoc_5241af4fc040a8508ae8,1,PR description,280,45,pallets/flask,3807,Routine,Low,False
prchunk_63eb6e16ccb36898615c,prdoc_5241af4fc040a8508ae8,2,Change evidence,404,68,pallets/flask,3807,Routine,Low,False
prchunk_5aba192bc5bacdeb32c8,prdoc_5241af4fc040a8508ae8,3,Predictive intelligence,474,67,pallets/flask,3807,Routine,Low,False
prchunk_bd5e6f1055142ddd40c4,prdoc_5241af4fc040a8508ae8,4,Deterministic policy intelligence,321,45,pallets/flask,3807,Routine,Low,False
prchunk_493b0ab6717ebb9ba3d0,prdoc_5241af4fc040a8508ae8,5,Unified review priority,314,43,pallets/flask,3807,Routine,Low,False
prchunk_173601ecb69f322585bd,prdoc_88f0424d1cf72b432aff,0,PR identity,251,35,pallets/flask,3001,Routine,Low,False
prchunk_25fec4c4cedae4bab2d7,prdoc_88f0424d1cf72b432aff,1,PR description,621,80,pallets/flask,3001,Routine,Low,False
prchunk_9fe71c13fab38f32db7e,prdoc_88f0424d1cf72b432aff,2,Change evidence,405,68,pallets/flask,3001,Routine,Low,False
prchunk_c04b44f26e80c8642b56,prdoc_88f0424d1cf72b432aff,3,Predictive intelligence,474,67,pallets/flask,3001,Routine,Low,False
prchunk_91ee46221193352e0ee7,prdoc_88f0424d1cf72b432aff,4,Deterministic policy intelligence,328,47,pallets/flask,3001,Routine,Low,False
prchunk_0a366ec421e89bae73a4,prdoc_88f0424d1cf72b432aff,5,Unified review priority,314,43,pallets/flask,3001,Routine,Low,False
prchunk_47054f34dae8fab9efcf,prdoc_b88f88a2ea38279d9411,0,PR identity,255,36,pallets/flask,2753,Routine,Low,False
prchunk_01ba1cc47fa616942793,prdoc_b88f88a2ea38279d9411,1,PR description,262,42,pallets/flask,2753,Routine,Low,False
prchunk_53ac498f28cd04f11cd8,prdoc_b88f88a2ea38279d9411,2,Change evidence,403,68,pallets/flask,2753,Routine,Low,False
prchunk_f5e6ff29758b94a27945,prdoc_b88f88a2ea38279d9411,3,Predictive intelligence,474,67,pallets/flask,2753,Routine,Low,False
prchunk_ba30593b100e4a49a4fa,prdoc_b88f88a2ea38279d9411,4,Deterministic policy intelligence,321,45,pallets/flask,2753,Routine,Low,False
prchunk_2dcdc241ed3d4718b9dc,prdoc_b88f88a2ea38279d9411,5,Unified review priority,314,43,pallets/flask,2753,Routine,Low,False
prchunk_00c4652568b841039677,prdoc_cd14e2a02e86d20ccbb6,0,PR identity,279,37,pallets/flask,5409,Routine,Low,False
prchunk_dd24bc768b5e83b96fa4,prdoc_cd14e2a02e86d20ccbb6,1,PR description,1045,180,pallets/flask,5409,Routine,Low,False
prchunk_a107c18dd7ff7d2f7f00,prdoc_cd14e2a02e86d20ccbb6,2,PR description,237,44,pallets/flask,5409,Routine,Low,False
prchunk_7265d55143f7e06c9c01,prdoc_cd14e2a02e86d20ccbb6,3,Change evidence,403,68,pallets/flask,5409,Routine,Low,False
prchunk_530627c3db822ac5e409,prdoc_cd14e2a02e86d20ccbb6,4,Predictive intelligence,473,67,pallets/flask,5409,Routine,Low,False
prchunk_be4c3d8abec68ab92fa9,prdoc_cd14e2a02e86d20ccbb6,5,Deterministic policy intelligence,320,46,pallets/flask,5409,Routine,Low,False
prchunk_9281567d34f1e8a76713,prdoc_cd14e2a02e86d20ccbb6,6,Unified review priority,314,43,pallets/flask,5409,Routine,Low,False
prchunk_ec0953b343ecb92014e6,prdoc_069b3f58bc82e23320eb,0,PR identity,266,35,pallets/flask,5225,Routine,Low,False
